,카테고리,회사명,대표자명,주소,홈페이지,전화번호,팩스번호,업종,설립일,lat,lng
449,기타,한국필립모리스,윤희경,"서울특별시 영등포구 국제금융로 10 (여의도동, 서울국제금융센터) 25층",,02-3707-0700,02-3783-0679,담배 도매업,1989-03-29,37.525219,126.926025
450,기타,한미상사,최철견,부산광역시 금정구 동천로7번길 20 (회동동),www.hanmi.co.kr,051-582-7776,051-581-6371,담배 도매업,1988-02-17,35.2277793,129.122069
451,기타,912엔터테인먼트,이기영,경기도 고양시 일산서구 덕산로195번길 137-17 (가좌동),www.912enter.com,031-919-9120,031-919-0912,음반 및 비디오물 도매업,2018-02-01,37.6988779,126.7195568
452,기타,미디어신나라,신옥희,경기도 용인시 수지구 문인로 16 (동천동),www.synnara.co.kr,031-262-9090,031-624-5473,음반 및 비디오물 도매업,1998-03-16,37.3338166,127.1017481
453,기타,소니뮤직엔터테인먼트코리아,쉬리다빌리팔라얌슈브라마니암,"서울특별시 서초구 강남대로 465 교보타워 B동 20층 (서초동, 교보생명보험(주)서초사옥)",www.sonymusic.co.kr,02-530-0900,02-530-0997,음반 및 비디오물 도매업,1989-12-15,37.50371,127.0241612
454,기타,신원데이터넷,"이미숙, 문영창","서울특별시 마포구 동교로25길 10 (동교동, 서일빌딩)2층",shinwon.co.kr,02-326-3535,02-326-0219,음반 및 비디오물 도매업,1993-04-01,37.5577349,126.9219737
455,기타,아이케이팝,이동호,서울특별시 영등포구 여의도동 17-26 삼환까뮤별관 7층,,031-906-0001,031-906-8700,음반 및 비디오물 도매업,2000-04-27,37.5276258,126.9165033
456,기타,어빌리티코리아,김진웅,경기도 고양시 일산서구 송파로 188-1 (가좌동) 어빌리티코리아,knpops.com/,070-7576-2794,070-7543-2794,음반 및 비디오물 도매업,2019-05-13,37.6992441,126.7171947
457,기타,엠앤올,"김무현, 이광용",서울특별시 서초구 서초동 1337-3 삼동빌딩 5층,www.mnall.com,02)3471-3944,02)3471-3646,음반 및 비디오물 도매업,2000-07-14,37.4916282,127.0290222
458,기타,엠케이미디어,이병기,서울특별시 서초구 서초대로 248 (서초동) 5층 524호,www.mk-media.co.kr,031-955-3755,031-955-3754,음반 및 비디오물 도매업,2015-02-01,37.4918632,127.0087794
459,기타,엠케이솔라,이진선,"서울특별시 강남구 도산대로 542 (청담동, 우산빌딩), 1201호",,02-553-5112, ,음반 및 비디오물 도매업,2010-10-28,37.5245818,127.0530151
460,기타,우일영상,박상헌,서울특별시 중구 남대문로 5가 526,없음,3443-0300,515-3040,음반 및 비디오물 도매업,1988-10-11,37.5564898,126.975197
461,기타,워너뮤직코리아,옹잉총,"서울특별시 송파구 올림픽로35다길 42 (신천동, 한국루터회관) 24층",,02-560-7911,02-560-7938,음반 및 비디오물 도매업,1989-01-10,37.5152933,127.1029866
462,기타,유니버설뮤직,양범준,서울특별시 강남구 논현로 653 (논현동)A&A 빌딩 4층,www.universalmusic.co.kr,02-2106-2003,02-547-0353,음반 및 비디오물 도매업,1990-04-09,37.5122115,127.0312166
463,기타,이엠아이뮤직코리아,김영인,서울특별시 강남구 신사동 665-1 한양타운 2층,www.emimusic.com,02-3449-9400,02-3445-4050,음반 및 비디오물 도매업,1988-10-14,37.5256089,127.0392909
464,기타,케이팝머치,송정현,"경기도 용인시 수지구 광교중앙로 338 (상현동, 광교우미뉴브) S동 203호",kpopmerch.com,010-3938-0925, ,음반 및 비디오물 도매업,2020-07-01,37.3002663,127.0704758
465,기타,크레센도,이범주,서울특별시 강남구 논현로97길 35 (역삼동) 1층,,010-8892-1910, ,음반 및 비디오물 도매업,2004-04-13,37.502532,127.0327819
466,기타,플레이컴퍼니,조형석,서울특별시 마포구 월드컵로 196 대명비첸시티오피스텔 4층,playcompany.kr,02-323-0882,02-326-0882,음반 및 비디오물 도매업,2012-06-01,37.5647965,126.9027444
467,기타,한국다까미야,다까미야 도시야끼,부산광역시 사상구 학장동 535-1,없음,(051)323-9794,(051)325-1446,음반 및 비디오물 도매업,1994-04-01,35.142635,128.9886855
468,기타,갓위더스,구성학,충청남도 보령시 대천동 378-13,,0419366894,0419356896,인삼식품 제조업,2003-10-07,36.35328200000001,126.5873103
469,기타,고려바이오홍삼,문병두,충청남도 금산군 부리면 신촌리 317,,041)751-3251,041)753-8893,인삼식품 제조업,2001-06-14,36.0838323,127.5736099
470,기타,고려인삼제조,노정진,경기도 평택시 청북면 청오로 358 (토진리),www.okinsam.com,031-374-8610,031-374-1920,인삼식품 제조업,1985-09-20,37.032425,126.9644295
471,기타,고제,설기원,충청남도 천안시 동면 송연리 174-1,www.koje.co.kr,02-2111-2000,02-3430-2039,인삼식품 제조업,1958-12-05,36.773035,127.3555249
472,기타,금양기업,임종기,경기도 김포시 장기동 333-4,,031-985-8883,031-996-1109,인삼식품 제조업,2000-08-20,37.6433403,126.6706113
473,기타,농업회사법인개성상인,나미리,서울특별시 마포구 새창로 11 13층 1309호(도화동),,02-715-0909,02-712-0908,인삼식품 제조업,2015-06-09,37.5424467,126.9513101
474,기타,농업회사법인백년에프엔지,길호성,"충청남도 금산군 추부면 숭암로 135 (장대리, ㈜백년에프엔지)",,041-754-3070,041-754-3071,인삼식품 제조업,2011-08-03,36.1840153,127.4856171
475,기타,농협홍삼,허정덕,충청북도 증평군 증평읍 중앙로 88 농협한삼인,www.hansamin.com,02-2144-7010,02-414-8964,인삼식품 제조업,2002-07-24,36.775314,127.570399
476,기타,뉴트렉스테크놀러지,김성한,"충청남도 금산군 추부면 숭암로 135 (장대리, 주식회사뉴트렉스테크놀로지)",,0316286190, ,인삼식품 제조업,2002-05-22,36.1840153,127.4856171
477,기타,다정,김철중,"충청북도 진천군 이월면 장수로 371 (사곡리, (주)다정)",dajungco@hanmail.net,043-533-9960,043-534-7669,인삼식품 제조업,1996-04-22,36.8916799,127.4231804
478,기타,동진제약,이홍렬,"충청남도 금산군 제원면 암질골길 23 (제원리, 동진제약)",www.idongjinkorea.com,041-751-9920,041-751-9921,인삼식품 제조업,2014-10-06,36.1150497,127.5435197
479,기타,미루삼십일호,전용준,"서울특별시 영등포구 의사당대로 97 14층(여의도동, 교보증권빌딩)",,0234533232,0234539119,인삼식품 제조업,2011-12-21,37.5225219,126.9244722
480,기타,씨제이웰케어,장승훈,"서울특별시 중구 세종대로 14 B동 5층,6층 (남대문로5가, 그랜드센트럴(GRANDCENTRAL))",,02-6078-3674,02-6078-3699,인삼식품 제조업,2022-01-03,37.557894,126.974058
481,기타,웰너스코리아,정영철,서울특별시 강남구 논현로28길 45 6층 웰너스코리아(주) (도곡동),www.wellnesskor.com,02-577-2585,02-577-2592,인삼식품 제조업,2014-05-01,37.4845868,127.0453121
482,기타,종근당건강,김호곤,"충청남도 당진시 송악읍 복운1길 30 (복운리, 종근당건강)",http://www.ckdhc.com/,02) 575-0100,02) 312-4375,인삼식품 제조업,1996-01-05,36.9201939,126.7805487
483,기타,진셍케이,정의석,"서울특별시 구로구 디지털로34길 55 1514호 (구로동, 코오롱싸이언스밸리2차)",ginsengk.net,02-866-5340,02-866-5370,인삼식품 제조업,2007-02-28,37.4842333,126.8992725
484,기타,한국인삼공사,허철호,대전광역시 대덕구 벚꽃길 71 한국인삼공사 (평촌동),www.kgc.co.kr,02-2189-3952,02-2189-3971,인삼식품 제조업,1999-01-01,36.4342174,127.429473
485,기타,한국인삼농업법인,이미예,충청남도 금산군 추부면 용천로 736,www.jasamin.co.kr,0147512612,0147512614,인삼식품 제조업,2010-11-10,36.1612082,127.4419102
486,기타,공정한착한커피,김신아,서울특별시 강남구 영동대로 602 6층 E43호(삼성동),,02-6207-7111, ,커피 및 차류 도매업,2020-07-10,37.5148855,127.0604126
487,기타,구일종합식품,김진완,"서울특별시 강동구 양재대로121길 7 (천호동, 거송빌딩) 301호",,024705319,024715319,커피 및 차류 도매업,2004-07-30,37.542299,127.1410842
488,기타,더벤티코리아,"박수암, 강삼남, 최준경","부산광역시 해운대구 센텀서로 30 (우동, 케이엔엔타워) 2507호",,051-518-0224,051-583-0224,커피 및 차류 도매업,2015-07-22,35.1717073,129.128603
489,기타,더젬코리아,김미희,부산광역시 해운대구 송정2로 27 더젬코리아,,051-583-5498,051-584-5414,커피 및 차류 도매업,2016-10-07,35.1928636,129.2065656
490,기타,뮤제오,서동의,"서울특별시 강서구 양천로 583 (염창동, 우림블루나인비즈니스센터) A동 609호",www.caffemuseo.co.kr,02-2607-0918,02-2607-0129,커피 및 차류 도매업,2006-04-21,37.5572518,126.864441
491,기타,미래에프앤지,하광,경기도 김포시 고촌읍 금포로 653 (향산리),,15440977, ,커피 및 차류 도매업,2010-08-01,37.6250896,126.7385723
492,기타,스위트컵,이경민,경기도 남양주시 진접읍 팔야로 149 (팔야리),www.sweetcup.co.kr,024681855,024681856,커피 및 차류 도매업,2016-06-23,37.7530268,127.2270504
493,기타,엠아이씨홀딩스,"송현근, 송창근","서울특별시 서초구 서초대로25길 32 (방배동, 엠아이빌딩)5층",,02-6249-6678, ,커피 및 차류 도매업,2012-02-06,37.4893387,126.9936505
494,기타,엠아이커피,송현근,"서울특별시 서초구 서초대로25길 32 (방배동, 엠아이빌딩)",,02-537-5013,02-537-5014,커피 및 차류 도매업,2009-03-05,37.4893387,126.9936505
495,기타,카페봄봄,이승은,"대구광역시 중구 동덕로 125 (삼덕동2가, 봄봄빌딩)",,0537567272,0537567373,커피 및 차류 도매업,2019-03-14,35.86545419999999,128.6026537
496,기타,커피에반하다,임은성,경기도 파주시 지목로 9 (신촌동) 2층,www.coffeebanhada.com,070-4923-3138,050703266259,커피 및 차류 도매업,2013-07-19,37.7260072,126.6924318
497,기타,케이에스에프,이희성,경기도 포천시 군내면 용정경제로1길 48-55 (용정리) 케이에스에프,www.ksfintl.com,0315319920,07082557979,커피 및 차류 도매업,2016-01-01,37.8773038,127.2010903
498,기타,한국커피물류,조승구,인천광역시 서구 북항로206번길 50 (원창동),incoffee@hanmail.net,0325568922,0325565440,커피 및 차류 도매업,2000-01-01,37.509049,126.6269144
499,기타,희천,"김대환, 김나미, 한정수",부산광역시 부산진구 중앙대로 950 (양정동) 9층,,051-931-2248, ,커피 및 차류 도매업,2015-11-16,35.174386,129.0727424
